model,data,p_add,p_rm,num_tests,avg_acc,std_dev,avg_time
ar_gcn_linear,edi3,0.0,0.0,10,0.14255319148936169,0.016617552501929055,3.384904074668884
ar_gcn_linear,edi3,0.0,0.05,10,0.07872340425531914,0.030164780593101754,3.3023877859115602
ar_gcn_linear,edi3,0.0,0.1,10,0.04468085106382978,0.01767366779344271,3.2864959478378295
ar_gcn_linear,edi3,0.0,0.2,10,0.03617021276595745,0.028624732015050447,3.3282968044281005
ar_gcn_linear,edi3,0.0,0.25,10,0.04042553191489361,0.03219733180940757,3.2215379238128663
ar_gcn_linear,edi3,0.05,0.0,10,0.05319148936170213,0.028939298954756262,3.2637701511383055
ar_gcn_linear,edi3,0.05,0.05,10,0.031914893617021274,0.02893929895475626,3.018885040283203
ar_gcn_linear,edi3,0.05,0.1,10,0.023404255319148935,0.022213418104065,2.7331158399581907
ar_gcn_linear,edi3,0.05,0.2,10,0.03617021276595744,0.023404255319148932,2.6997569799423218
ar_gcn_linear,edi3,0.05,0.25,10,0.02553191489361702,0.01592194632669762,2.6588030576705934
ar_gcn_linear,edi3,0.1,0.0,10,0.036170212765957444,0.0356660736473196,3.0156171798706053
ar_gcn_linear,edi3,0.1,0.05,10,0.019148936170212766,0.024165567428937332,3.0410495042800902
ar_gcn_linear,edi3,0.1,0.1,10,0.03404255319148936,0.023692614309914983,2.8113916158676147
ar_gcn_linear,edi3,0.1,0.2,10,0.027659574468085108,0.01661755250192905,2.6177106857299806
ar_gcn_linear,edi3,0.1,0.25,10,0.03404255319148936,0.021697955376990572,2.7899327278137207
ar_gcn_linear,edi3,0.2,0.0,10,0.03829787234042553,0.036605639434223944,3.0555943489074706
ar_gcn_linear,edi3,0.2,0.05,10,0.01702127659574468,0.01592194632669762,3.1893141508102416
ar_gcn_linear,edi3,0.2,0.1,10,0.034042553191489355,0.021697955376990572,2.8932062149047852
ar_gcn_linear,edi3,0.2,0.2,10,0.019148936170212766,0.025971394927092984,2.955315852165222
ar_gcn_linear,edi3,0.2,0.25,10,0.0276595744680851,0.021382714087491254,2.9514901399612428
ar_gcn_linear,edi3,0.25,0.0,10,0.021276595744680847,0.026913001363135142,3.144959330558777
ar_gcn_linear,edi3,0.25,0.05,10,0.02553191489361702,0.02291559492397661,3.0732890605926513
ar_gcn_linear,edi3,0.25,0.1,10,0.03617021276595745,0.01661755250192905,2.873606777191162
ar_gcn_linear,edi3,0.25,0.2,10,0.023404255319148935,0.01767366779344271,2.794913482666016
ar_gcn_linear,edi3,0.25,0.25,10,0.01276595744680851,0.010423360607587992,3.042329025268555
